127.0.0.1, 2012-07-19 22:12:40, GET, /, HTTP/1.1, 303, 0.001000
127.0.0.1, 2012-07-26 11:25:12, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:12, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:12, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.012000
127.0.0.1, 2012-07-26 11:25:12, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:25:12, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:25:15, GET, /admin/debug/interact, HTTP/1.1, 200, 0.068000
127.0.0.1, 2012-07-26 11:25:15, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:25:15, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:15, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:15, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:15, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:15, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:15, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.016000
127.0.0.1, 2012-07-26 11:25:15, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.016000
127.0.0.1, 2012-07-26 11:25:15, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:15, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:25:18, GET, /admin/debug/interact, HTTP/1.1, 200, 0.041000
127.0.0.1, 2012-07-26 11:25:18, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:25:18, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:18, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:25:18, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:25:18, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:18, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:25:18, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:18, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:18, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:18, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:25:21, GET, /admin/debug/interact, HTTP/1.1, 200, 0.073000
127.0.0.1, 2012-07-26 11:25:21, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:21, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:21, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:21, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.012000
127.0.0.1, 2012-07-26 11:25:21, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.012000
127.0.0.1, 2012-07-26 11:25:21, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.015000
127.0.0.1, 2012-07-26 11:25:21, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:21, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.015000
127.0.0.1, 2012-07-26 11:25:21, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.012000
127.0.0.1, 2012-07-26 11:25:21, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:25:24, GET, /admin/debug/interact, HTTP/1.1, 200, 0.035000
127.0.0.1, 2012-07-26 11:25:24, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:24, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:24, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:25:24, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:25:25, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:25, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:25:25, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:25:25, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:25, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:25, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:25:28, GET, /admin/debug/interact, HTTP/1.1, 200, 0.038000
127.0.0.1, 2012-07-26 11:25:28, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:28, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:28, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:28, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:28, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:28, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:28, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.009000
127.0.0.1, 2012-07-26 11:25:28, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.009000
127.0.0.1, 2012-07-26 11:25:28, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-07-26 11:25:28, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:25:31, GET, /admin/debug/interact, HTTP/1.1, 200, 0.037000
127.0.0.1, 2012-07-26 11:25:31, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:31, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:31, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:31, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:31, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:31, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:31, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:31, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.017000
127.0.0.1, 2012-07-26 11:25:31, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.012000
127.0.0.1, 2012-07-26 11:25:31, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:25:34, GET, /admin/debug/interact, HTTP/1.1, 200, 0.054000
127.0.0.1, 2012-07-26 11:25:34, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:34, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-07-26 11:25:34, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.008000
127.0.0.1, 2012-07-26 11:25:34, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:34, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:34, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-07-26 11:25:34, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:34, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:34, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.008000
127.0.0.1, 2012-07-26 11:25:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2012-07-26 11:25:37, GET, /admin/debug/interact, HTTP/1.1, 200, 0.030000
127.0.0.1, 2012-07-26 11:25:37, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:25:37, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-07-26 11:25:37, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:37, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:37, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:37, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:37, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.014000
127.0.0.1, 2012-07-26 11:25:37, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-07-26 11:25:37, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:37, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:25:40, GET, /admin/debug/interact, HTTP/1.1, 200, 0.062000
127.0.0.1, 2012-07-26 11:25:40, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:40, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:40, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:40, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:40, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:40, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-07-26 11:25:40, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:25:40, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:40, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:40, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2012-07-26 11:25:44, GET, /admin/debug/interact, HTTP/1.1, 200, 0.056000
127.0.0.1, 2012-07-26 11:25:44, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:44, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:25:44, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:44, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:25:44, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:44, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:44, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.022000
127.0.0.1, 2012-07-26 11:25:44, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-07-26 11:25:44, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.022000
127.0.0.1, 2012-07-26 11:25:44, GET, /favicon.ico, HTTP/1.1, 400, 0.002000
127.0.0.1, 2012-07-26 11:25:47, GET, /admin/debug/interact, HTTP/1.1, 200, 0.068000
127.0.0.1, 2012-07-26 11:25:47, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:47, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:47, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:47, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:47, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:47, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-07-26 11:25:47, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:47, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.015000
127.0.0.1, 2012-07-26 11:25:47, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:47, GET, /favicon.ico, HTTP/1.1, 400, 0.002000
127.0.0.1, 2012-07-26 11:25:50, GET, /admin/debug/interact, HTTP/1.1, 200, 0.070000
127.0.0.1, 2012-07-26 11:25:50, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:50, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:50, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:25:50, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:50, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:50, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:50, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:50, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:25:50, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.013000
127.0.0.1, 2012-07-26 11:25:50, GET, /favicon.ico, HTTP/1.1, 400, 0.002000
127.0.0.1, 2012-07-26 11:25:53, GET, /admin/debug/interact, HTTP/1.1, 200, 0.043000
127.0.0.1, 2012-07-26 11:25:53, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:53, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:53, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:53, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:53, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:53, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:53, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.012000
127.0.0.1, 2012-07-26 11:25:53, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.009000
127.0.0.1, 2012-07-26 11:25:53, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-07-26 11:25:53, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:25:56, GET, /admin/debug/interact, HTTP/1.1, 200, 0.038000
127.0.0.1, 2012-07-26 11:25:56, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:56, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:56, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:56, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:56, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:25:56, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:25:56, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:56, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:56, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:56, GET, /favicon.ico, HTTP/1.1, 400, 0.000000
127.0.0.1, 2012-07-26 11:25:59, GET, /admin/debug/interact, HTTP/1.1, 200, 0.077000
127.0.0.1, 2012-07-26 11:25:59, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:59, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:25:59, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:59, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:25:59, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:25:59, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:25:59, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.014000
127.0.0.1, 2012-07-26 11:25:59, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-07-26 11:25:59, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-07-26 11:26:00, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:26:03, GET, /admin/debug/interact, HTTP/1.1, 200, 0.060000
127.0.0.1, 2012-07-26 11:26:03, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:26:03, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:26:03, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:26:03, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:26:03, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.011000
127.0.0.1, 2012-07-26 11:26:03, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:26:03, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:26:03, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:26:03, GET, /favicon.ico, HTTP/1.1, 400, 0.002000
127.0.0.1, 2012-07-26 11:26:06, GET, /admin/debug/interact, HTTP/1.1, 200, 0.060000
127.0.0.1, 2012-07-26 11:26:06, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:26:06, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:26:06, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:26:06, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:26:06, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:26:06, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:26:06, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.017000
127.0.0.1, 2012-07-26 11:26:06, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.014000
127.0.0.1, 2012-07-26 11:26:06, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.008000
127.0.0.1, 2012-07-26 11:26:06, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:26:09, GET, /admin/debug/interact, HTTP/1.1, 200, 0.035000
127.0.0.1, 2012-07-26 11:26:09, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:26:09, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:26:09, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:26:09, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:26:09, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-07-26 11:26:09, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-07-26 11:26:09, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.005000
127.0.0.1, 2012-07-26 11:26:09, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.012000
127.0.0.1, 2012-07-26 11:26:09, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:26:09, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:26:12, GET, /admin/debug/interact, HTTP/1.1, 200, 0.063000
127.0.0.1, 2012-07-26 11:26:12, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:26:12, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.006000
127.0.0.1, 2012-07-26 11:26:12, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.014000
127.0.0.1, 2012-07-26 11:26:12, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:26:12, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:26:12, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.015000
127.0.0.1, 2012-07-26 11:26:12, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:26:12, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:26:12, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.009000
127.0.0.1, 2012-07-26 11:26:12, GET, /favicon.ico, HTTP/1.1, 400, 0.002000
127.0.0.1, 2012-07-26 11:26:15, GET, /admin/debug/interact, HTTP/1.1, 200, 0.040000
127.0.0.1, 2012-07-26 11:26:15, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.000000
127.0.0.1, 2012-07-26 11:26:15, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:26:15, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-07-26 11:26:15, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:26:15, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:26:15, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:26:15, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.009000
127.0.0.1, 2012-07-26 11:26:15, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.007000
127.0.0.1, 2012-07-26 11:26:15, GET, /favicon.ico, HTTP/1.1, 400, 0.001000
127.0.0.1, 2012-07-26 11:26:18, GET, /admin/debug/interact, HTTP/1.1, 200, 0.039000
127.0.0.1, 2012-07-26 11:26:19, GET, /admin/static/css/calendar.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:26:19, GET, /admin/static/plugin_multiselect/jquery.multiselect.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:26:19, GET, /admin/static/css/styles.css, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:26:19, GET, /admin/static/js/jquery.js, HTTP/1.1, 304, 0.001000
127.0.0.1, 2012-07-26 11:26:19, GET, /admin/static/js/web2py.js, HTTP/1.1, 304, 0.004000
127.0.0.1, 2012-07-26 11:26:19, GET, /admin/static/plugin_multiselect/jquery.dimensions.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:26:19, GET, /admin/static/plugin_multiselect/jquery.multiselect.js, HTTP/1.1, 304, 0.002000
127.0.0.1, 2012-07-26 11:26:19, GET, /admin/static/plugin_multiselect/start.js, HTTP/1.1, 304, 0.003000
127.0.0.1, 2012-07-26 11:26:19, GET, /admin/static/js/calendar.js, HTTP/1.1, 304, 0.008000
